DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 06:44:11,500,99,0,10372.616,5031.168,49.5,80.253,3972.5,0,0,0.343,9373.606
2025-02-28 06:44:13,500,96,0,10051.594,5245.099,48,80.521,3865,0,0,0.396,9055.875
2025-02-28 06:44:15,500,101,0,10276.931,5215.343,50.5,80.485,4064.5,0,0,0.287,9288.178
2025-02-28 06:44:17,500,97,0,10512.918,5044.493,48.5,80.526,3905.5,0,0,0.361,9191.165
2025-02-28 06:44:19,500,222,0,10260.752,5196.692,111,80.581,8944.5,0,0,0.396,7225.829
2025-02-28 06:44:21,500,101,0,10194.208,5150.526,50.5,80.663,4073.5,0,0,0.455,7084.97
2025-02-28 06:44:23,500,100,0,10245.47,5096.147,50,80.59,4029.5,0,0,0.32,7129.61
2025-02-28 06:44:25,500,103,0,10152.456,5067.624,51.5,80.476,4144.5,0,0,0.34,7055.66
2025-02-28 06:44:27,500,97,0,10191.454,5006.798,48.5,80.515,3905,0,0,0.495,7883.485
2025-02-28 06:44:29,500,100,0,9997.46,5062.204,50,80.64,4032,0,0,0.46,8990.57
2025-02-28 06:44:31,500,98,0,10035.602,5018.809,49,80.561,3947.5,0,0,0.408,9029.204
2025-02-28 06:44:33,500,97,0,10040.773,5071.468,48.5,80.608,3909.5,0,0,0.33,9031.897
2025-02-28 06:44:35,500,97,0,10094.526,5098.84,48.5,80.773,3917.5,0,0,0.381,9088.68
2025-02-28 06:44:37,500,100,0,9866.27,5279.558,50,80.21,4010.5,0,0,0.34,8870.48
2025-02-28 06:44:39,500,97,0,10309.495,5075.364,48.5,80.433,3901,0,0,0.392,9304.588
2025-02-28 06:44:41,500,100,0,9877.97,5396.928,50,80.44,4022,0,0,0.46,8867.69
2025-02-28 06:44:43,500,96,0,10403.281,5151.972,48,80.521,3865,0,0,0.292,9398.885
2025-02-28 06:44:45,500,98,0,10282.408,5176.518,49,80.418,3940.5,0,0,0.347,9289.735
2025-02-28 06:44:47,500,222,0,10321.568,5097.662,111,80.387,8923,0,0,0.383,8091.311
